f_min,f_max,c_min,c_max,n_min,n_max,target_delay_min,target_delay_max,delay,min_rtt
366.1971830985916,411.2903225806452,411.29032258064507,470.02055208835867,1,1.2835176614720563,0.05,0.06417588307360282,0.075642,0.05
354.28571428571433,354.28571428571433,354.2857142857144,354.2857142857144,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.302407,0.05
269.1511387163561,269.1511387163561,269.1511387163562,269.1511387163562,1.0000000000000002,1.5000000000000002,0.05000000000000002,0.07500000000000001,0.44335,0.05
263.73626373626377,269.1511387163561,nan,nan,nan,nan,nan,nan,0.153762,0.05
225,269.1511387163561,nan,nan,nan,nan,nan,nan,0.037901,0.05
243.5897435897436,269.1511387163561,nan,nan,nan,nan,nan,nan,0.031714,0.05
243.5897435897436,252.9411764705882,252.94117647058815,261.3770844540074,1,1.0730217151269776,0.05,0.05365108575634889,0.121334,0.05
243.5897435897436,270.1525054466231,270.1525054466231,285.4389410538358,1,1.1718019685367995,0.05,0.05859009842683998,0.416528,0.05
259.58702064896755,270.1525054466231,nan,nan,nan,nan,nan,nan,0.349872,0.05
232.39436619718313,270.1525054466231,nan,nan,nan,nan,nan,nan,0.101682,0.05
297.2972972972973,270.1525054466231,nan,nan,nan,nan,nan,nan,0.02958,0.05
297.2972972972973,344.44444444444446,344.44444444444446,576.1221172793579,1,1.937865303576022,0.05,0.0968932651788011,0.041836,0.05
297.2972972972973,362.44541484716154,362.4454148471616,406.5187252751312,1.0000000000000002,1.3673811668345321,0.05000000000000002,0.06836905834172662,0.180414,0.05
297.2972972972973,341.9593345656192,341.95933456561914,374.7107972002266,1,1.260390863309853,0.05,0.06301954316549266,0.495129,0.05
332.27848101265823,341.9593345656192,nan,nan,nan,nan,nan,nan,0.282318,0.05
309.5238095238095,341.9593345656192,nan,nan,nan,nan,nan,nan,0.081914,0.05
373.62637362637366,341.9593345656192,nan,nan,nan,nan,nan,nan,0.043554,0.05
373.62637362637366,420.38216560509557,420.3821656050956,487.65531947019645,1.0000000000000002,1.3051951197584668,0.05000000000000002,0.06525975598792334,0.108482,0.05
373.62637362637366,398.4575835475578,398.4575835475578,415.74490290626835,1,1.1127290048373653,0.05,0.055636450241868265,0.341372,0.05
338.7096774193548,338.7096774193548,338.7096774193548,338.7096774193548,1,1.5,0.05,0.07500000000000001,0.39013,0.05
337.2093023255814,338.7096774193548,nan,nan,nan,nan,nan,nan,0.135609,0.05
