start_time,end_time,duration,min_qdel,max_qdel,communicated_flow_count,round_max_cruise_rate,latest_cruise_rate,cruise_happened,probe_happened,round_ended,cwnd
39132500,39514700,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
39514700,39885000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
39885000,40267200,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
40267200,40637500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
40637500,41019700,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
41019700,41390000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
41390000,41571100,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
41571100,42077800,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
42077800,42573600,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
42573600,42943900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
42943900,43326100,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
43326100,43696400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
43696400,44078600,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
44078600,44448900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
44448900,44831100,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
44831100,45201400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
45201400,45382500,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
45382500,45889200,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
45889200,46385000,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
46385000,46755300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
46755300,47137500,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
47137500,47507800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
47507800,47890000,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
47890000,48260300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
48260300,48642500,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
48642500,49012800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
49012800,49193900,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
49193900,49700600,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
49700600,50196400,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
50196400,50566700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
50566700,50948900,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
50948900,51319200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
51319200,51701400,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
51701400,52071700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
52071700,52453900,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
52453900,52824200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
52824200,53005300,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
53005300,53512000,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
53512000,54007800,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
54007800,54378100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
54378100,54760300,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
54760300,55130600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
55130600,55512800,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
55512800,55883100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
55883100,56265300,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
56265300,56635600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
56635600,56816700,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
56816700,57323400,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
57323400,57819200,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
57819200,58189500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
58189500,58571700,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
58571700,58942000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
58942000,59324200,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
59324200,59694500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
59694500,60076700,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
60076700,60447000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
60447000,60628100,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
60628100,61134800,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
61134800,61630600,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
61630600,62000900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
62000900,62383100,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
62383100,62753400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
62753400,63135600,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
63135600,63505900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
63505900,63888100,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
63888100,64258400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
64258400,64439500,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
64439500,64946200,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
64946200,65442000,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
65442000,65812300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
65812300,66194500,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
66194500,66564800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
66564800,66947000,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
66947000,67317300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
67317300,67699500,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
67699500,68069800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
68069800,68250900,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
68250900,68757600,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
68757600,69253400,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
69253400,69623700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
69623700,70005900,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
70005900,70376200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
70376200,70758400,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
70758400,71128700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
71128700,71510900,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
71510900,71881200,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
71881200,72062300,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
72062300,72569000,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
72569000,73064800,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
73064800,73435100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
73435100,73817300,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
73817300,74187600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
74187600,74569800,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
74569800,74940100,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
74940100,75322300,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
75322300,75692600,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
75692600,75873700,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
75873700,76380400,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
76380400,76876200,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
76876200,77246500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
77246500,77628700,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
77628700,77999000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
77999000,78381200,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
78381200,78751500,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
78751500,79133700,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
79133700,79504000,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
79504000,79685100,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
79685100,80191800,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
80191800,80687600,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
80687600,81057900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
81057900,81440100,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
81440100,81810400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
81810400,82192600,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
82192600,82562900,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
82562900,82945100,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
82945100,83315400,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
83315400,83496500,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
83496500,84003200,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
84003200,84499000,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
84499000,84869300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
84869300,85251500,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
85251500,85621800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
85621800,86004000,382200,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
86004000,86374300,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
86374300,86756500,382200,20100,20100,2.01,5016.61,5016.61,true,false,true,151.00
86756500,87126800,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
87126800,87307900,181100,20100,20100,2.01,5016.61,7872.34,false,true,false,151.00
87307900,87814600,506700,20100,60500,2.01,5016.61,2151.00,true,false,false,151.00
87814600,88310400,495800,20100,60200,2.01,5016.61,5016.61,true,false,false,151.00
88310400,88680700,370300,20100,20100,2.01,5016.61,5016.61,true,false,false,151.00
