time,event,cwnd
6070627000,"""ProbeGain""",915.00
6073217000,"""ProbeDrain""",822.00
6074432000,"""ProbeUpdate""",810.00
6095497000,"""ProbeGain""",874.00
6098112000,"""ProbeDrain""",810.00
6099189000,"""ProbeUpdate""",815.00
6121102000,"""ProbeGain""",847.00
6123665000,"""ProbeDrain""",815.00
6124716000,"""ProbeUpdate""",818.00
6146835000,"""ProbeGain""",895.00
6149421000,"""ProbeDrain""",818.00
6150513000,"""ProbeUpdate""",820.00
6172756000,"""ProbeGain""",916.00
6175352000,"""ProbeDrain""",820.00
6176465000,"""ProbeUpdate""",818.00
6198675000,"""ProbeGain""",914.00
6201269000,"""ProbeDrain""",818.00
6202383000,"""ProbeUpdate""",816.00
6224520000,"""ProbeGain""",908.00
6227110000,"""ProbeDrain""",816.00
6228219000,"""ProbeUpdate""",815.00
6250355000,"""ProbeGain""",907.00
6252945000,"""ProbeDrain""",815.00
6254053000,"""ProbeUpdate""",814.00
6276151000,"""ProbeGain""",906.00
6278739000,"""ProbeDrain""",814.00
6279848000,"""ProbeUpdate""",813.00
6301911000,"""ProbeGain""",902.00
6304495000,"""ProbeDrain""",813.00
6305601000,"""ProbeUpdate""",813.00
6327853000,"""ProbeGain""",911.00
6330450000,"""ProbeDrain""",813.00
6331565000,"""ProbeUpdate""",810.00
6355703000,"""ProbeGain""",985.00
6358546000,"""ProbeDrain""",810.00
6359739000,"""ProbeUpdate""",801.00
6381808000,"""ProbeGain""",895.00
6384377000,"""ProbeDrain""",801.00
6385490000,"""ProbeUpdate""",803.00
6407458000,"""ProbeGain""",835.00
6410020000,"""ProbeDrain""",803.00
6411070000,"""ProbeUpdate""",814.00
6433285000,"""ProbeGain""",900.00
6435872000,"""ProbeDrain""",814.00
6436974000,"""ProbeUpdate""",815.00
6459088000,"""ProbeGain""",907.00
6461676000,"""ProbeDrain""",815.00
6462785000,"""ProbeUpdate""",814.00
6484883000,"""ProbeGain""",906.00
6487472000,"""ProbeDrain""",814.00
6488581000,"""ProbeUpdate""",813.00
6510662000,"""ProbeGain""",902.00
6513246000,"""ProbeDrain""",813.00
6514352000,"""ProbeUpdate""",813.00
6536430000,"""ProbeGain""",902.00
6539016000,"""ProbeDrain""",813.00
6540121000,"""ProbeUpdate""",813.00
6562192000,"""ProbeGain""",902.00
6564777000,"""ProbeDrain""",813.00
6565883000,"""ProbeUpdate""",813.00
6587895000,"""ProbeGain""",902.00
6590481000,"""ProbeDrain""",813.00
6591588000,"""ProbeUpdate""",813.00
6615417000,"""ProbeGain""",986.00
6618107000,"""ProbeDrain""",813.00
6619443000,"""ProbeUpdate""",782.00
6642573000,"""ProbeGain""",911.00
6645297000,"""ProbeDrain""",782.00
6646448000,"""ProbeUpdate""",782.00
6668609000,"""ProbeGain""",812.00
6671165000,"""ProbeDrain""",782.00
6672212000,"""ProbeUpdate""",787.00
6694000000,"""ProbeGain""",840.00
6696561000,"""ProbeDrain""",787.00
6697625000,"""ProbeUpdate""",799.00
6719522000,"""ProbeGain""",877.00
6722096000,"""ProbeDrain""",799.00
6723190000,"""ProbeUpdate""",804.00
6745097000,"""ProbeGain""",892.00
6747680000,"""ProbeDrain""",804.00
6748786000,"""ProbeUpdate""",805.00
6770842000,"""ProbeGain""",893.00
6773425000,"""ProbeDrain""",805.00
6774531000,"""ProbeUpdate""",806.00
6796569000,"""ProbeGain""",897.00
6799155000,"""ProbeDrain""",806.00
6800263000,"""ProbeUpdate""",807.00
6822339000,"""ProbeGain""",898.00
6824925000,"""ProbeDrain""",807.00
6826034000,"""ProbeUpdate""",807.00
6848170000,"""ProbeGain""",898.00
6850756000,"""ProbeDrain""",807.00
6851866000,"""ProbeUpdate""",807.00
6873925000,"""ProbeGain""",898.00
6876511000,"""ProbeDrain""",807.00
6877620000,"""ProbeUpdate""",807.00
6901569000,"""ProbeGain""",979.00
6904397000,"""ProbeDrain""",807.00
6905580000,"""ProbeUpdate""",801.00
6927607000,"""ProbeGain""",895.00
6930179000,"""ProbeDrain""",801.00
6931290000,"""ProbeUpdate""",803.00
6953251000,"""ProbeGain""",835.00
6955813000,"""ProbeDrain""",803.00
6956862000,"""ProbeUpdate""",813.00
6979076000,"""ProbeGain""",896.00
6981661000,"""ProbeDrain""",813.00
6982759000,"""ProbeUpdate""",814.00
7004830000,"""ProbeGain""",903.00
7007417000,"""ProbeDrain""",814.00
7008523000,"""ProbeUpdate""",815.00
7030642000,"""ProbeGain""",907.00
7033231000,"""ProbeDrain""",815.00
7034339000,"""ProbeUpdate""",814.00
7056433000,"""ProbeGain""",906.00
7059021000,"""ProbeDrain""",814.00
7060130000,"""ProbeUpdate""",813.00
7082226000,"""ProbeGain""",902.00
7084811000,"""ProbeDrain""",813.00
7085917000,"""ProbeUpdate""",813.00
7107976000,"""ProbeGain""",902.00
7110562000,"""ProbeDrain""",813.00
7111668000,"""ProbeUpdate""",813.00
7133676000,"""ProbeGain""",902.00
7136262000,"""ProbeDrain""",813.00
7137368000,"""ProbeUpdate""",813.00
7161191000,"""ProbeGain""",986.00
7163881000,"""ProbeDrain""",813.00
7165218000,"""ProbeUpdate""",782.00
7188348000,"""ProbeGain""",911.00
7191070000,"""ProbeDrain""",782.00
7192222000,"""ProbeUpdate""",782.00
7214373000,"""ProbeGain""",812.00
7216929000,"""ProbeDrain""",782.00
7217976000,"""ProbeUpdate""",787.00
7239761000,"""ProbeGain""",840.00
7242321000,"""ProbeDrain""",787.00
7243385000,"""ProbeUpdate""",799.00
7265289000,"""ProbeGain""",877.00
7267863000,"""ProbeDrain""",799.00
7268957000,"""ProbeUpdate""",804.00
7290865000,"""ProbeGain""",892.00
7293448000,"""ProbeDrain""",804.00
7294553000,"""ProbeUpdate""",806.00
7316584000,"""ProbeGain""",897.00
7319169000,"""ProbeDrain""",806.00
7320278000,"""ProbeUpdate""",807.00
7342335000,"""ProbeGain""",898.00
7344921000,"""ProbeDrain""",807.00
7346030000,"""ProbeUpdate""",807.00
7368136000,"""ProbeGain""",898.00
7370722000,"""ProbeDrain""",807.00
7371831000,"""ProbeUpdate""",807.00
7393948000,"""ProbeGain""",898.00
7396535000,"""ProbeDrain""",807.00
7397644000,"""ProbeUpdate""",807.00
7419730000,"""ProbeGain""",898.00
7422316000,"""ProbeDrain""",807.00
7423425000,"""ProbeUpdate""",807.00
7445925000,"""ProbeGain""",908.00
7448606000,"""ProbeDrain""",807.00
7449729000,"""ProbeUpdate""",821.00
7471274000,"""ProbeGain""",902.00
7473865000,"""ProbeDrain""",821.00
7474960000,"""ProbeUpdate""",828.00
7497174000,"""ProbeGain""",867.00
7499749000,"""ProbeDrain""",828.00
7500805000,"""ProbeUpdate""",838.00
7523305000,"""ProbeGain""",936.00
7525909000,"""ProbeDrain""",838.00
7527022000,"""ProbeUpdate""",834.00
7549232000,"""ProbeGain""",932.00
7551831000,"""ProbeDrain""",834.00
7552944000,"""ProbeUpdate""",830.00
7575002000,"""ProbeGain""",924.00
7577595000,"""ProbeDrain""",830.00
7578705000,"""ProbeUpdate""",828.00
7600818000,"""ProbeGain""",928.00
7603418000,"""ProbeDrain""",828.00
7604533000,"""ProbeUpdate""",824.00
7626692000,"""ProbeGain""",917.00
7629284000,"""ProbeDrain""",824.00
7630393000,"""ProbeUpdate""",822.00
7652404000,"""ProbeGain""",915.00
7654995000,"""ProbeDrain""",822.00
7656104000,"""ProbeUpdate""",820.00
7678086000,"""ProbeGain""",910.00
7680673000,"""ProbeDrain""",820.00
7681779000,"""ProbeUpdate""",820.00
7703473000,"""ProbeGain""",910.00
7706059000,"""ProbeDrain""",820.00
7707268000,"""ProbeUpdate""",806.00
7728459000,"""ProbeGain""",876.00
7731081000,"""ProbeDrain""",806.00
7732162000,"""ProbeUpdate""",812.00
7753962000,"""ProbeGain""",844.00
7756522000,"""ProbeDrain""",812.00
7757572000,"""ProbeUpdate""",815.00
7779520000,"""ProbeGain""",888.00
7782101000,"""ProbeDrain""",815.00
7783188000,"""ProbeUpdate""",819.00
7805378000,"""ProbeGain""",915.00
7807975000,"""ProbeDrain""",819.00
7809087000,"""ProbeUpdate""",817.00
7831221000,"""ProbeGain""",913.00
7833814000,"""ProbeDrain""",817.00
7834927000,"""ProbeUpdate""",815.00
7857034000,"""ProbeGain""",907.00
7859623000,"""ProbeDrain""",815.00
7860731000,"""ProbeUpdate""",814.00
7882825000,"""ProbeGain""",906.00
7885412000,"""ProbeDrain""",814.00
7886521000,"""ProbeUpdate""",813.00
7908607000,"""ProbeGain""",902.00
7911193000,"""ProbeDrain""",813.00
7912299000,"""ProbeUpdate""",813.00
7934364000,"""ProbeGain""",902.00
7936949000,"""ProbeDrain""",813.00
7938054000,"""ProbeUpdate""",813.00
7960066000,"""ProbeGain""",902.00
7962652000,"""ProbeDrain""",813.00
7963759000,"""ProbeUpdate""",813.00
7986359000,"""ProbeGain""",923.00
7989068000,"""ProbeDrain""",813.00
7990196000,"""ProbeUpdate""",859.00
8012881000,"""ProbeGain""",985.00
8015516000,"""ProbeDrain""",859.00
8016659000,"""ProbeUpdate""",859.00
8039222000,"""ProbeGain""",913.00
8041812000,"""ProbeDrain""",859.00
8042883000,"""ProbeUpdate""",864.00
8065547000,"""ProbeGain""",974.00
8068175000,"""ProbeDrain""",864.00
8069300000,"""ProbeUpdate""",854.00
8091722000,"""ProbeGain""",960.00
8094335000,"""ProbeDrain""",854.00
8095456000,"""ProbeUpdate""",846.00
8117613000,"""ProbeGain""",951.00
8120223000,"""ProbeDrain""",846.00
8121343000,"""ProbeUpdate""",839.00
8143456000,"""ProbeGain""",934.00
8146052000,"""ProbeDrain""",839.00
8147161000,"""ProbeUpdate""",836.00
8169227000,"""ProbeGain""",937.00
8171830000,"""ProbeDrain""",836.00
8172946000,"""ProbeUpdate""",831.00
8195049000,"""ProbeGain""",925.00
8197642000,"""ProbeDrain""",831.00
8198752000,"""ProbeUpdate""",829.00
8220991000,"""ProbeGain""",932.00
8223595000,"""ProbeDrain""",829.00
8224713000,"""ProbeUpdate""",824.00
8246838000,"""ProbeGain""",917.00
8249431000,"""ProbeDrain""",824.00
8250541000,"""ProbeUpdate""",822.00
8274319000,"""ProbeGain""",991.00
8277132000,"""ProbeDrain""",822.00
8278330000,"""ProbeUpdate""",813.00
8300257000,"""ProbeGain""",902.00
8302829000,"""ProbeDrain""",813.00
8303936000,"""ProbeUpdate""",813.00
8325961000,"""ProbeGain""",845.00
8328526000,"""ProbeDrain""",813.00
8329577000,"""ProbeUpdate""",822.00
8351789000,"""ProbeGain""",909.00
8354377000,"""ProbeDrain""",822.00
8355479000,"""ProbeUpdate""",822.00
8377533000,"""ProbeGain""",912.00
8380122000,"""ProbeDrain""",822.00
8381228000,"""ProbeUpdate""",822.00
8403289000,"""ProbeGain""",915.00
8405881000,"""ProbeDrain""",822.00
8406990000,"""ProbeUpdate""",820.00
8428973000,"""ProbeGain""",910.00
8431560000,"""ProbeDrain""",820.00
8432667000,"""ProbeUpdate""",820.00
8454646000,"""ProbeGain""",910.00
8457232000,"""ProbeDrain""",820.00
8458339000,"""ProbeUpdate""",820.00
8480309000,"""ProbeGain""",910.00
8482895000,"""ProbeDrain""",820.00
8484001000,"""ProbeUpdate""",820.00
8505930000,"""ProbeGain""",910.00
8508516000,"""ProbeDrain""",820.00
8509622000,"""ProbeUpdate""",820.00
8532006000,"""ProbeGain""",941.00
8534631000,"""ProbeDrain""",820.00
8535785000,"""ProbeUpdate""",804.00
8556202000,"""ProbeGain""",852.00
8558789000,"""ProbeDrain""",804.00
8559849000,"""ProbeUpdate""",812.00
8581660000,"""ProbeGain""",845.00
8584225000,"""ProbeDrain""",812.00
8585275000,"""ProbeUpdate""",816.00
8607306000,"""ProbeGain""",889.00
8609889000,"""ProbeDrain""",816.00
8610976000,"""ProbeUpdate""",819.00
8633197000,"""ProbeGain""",915.00
8635793000,"""ProbeDrain""",819.00
8636906000,"""ProbeUpdate""",817.00
8659102000,"""ProbeGain""",913.00
8661696000,"""ProbeDrain""",817.00
8662808000,"""ProbeUpdate""",815.00
8684932000,"""ProbeGain""",907.00
8687522000,"""ProbeDrain""",815.00
8688630000,"""ProbeUpdate""",814.00
8710729000,"""ProbeGain""",906.00
8713316000,"""ProbeDrain""",814.00
8714425000,"""ProbeUpdate""",813.00
8736509000,"""ProbeGain""",902.00
8739094000,"""ProbeDrain""",813.00
8740201000,"""ProbeUpdate""",813.00
8762243000,"""ProbeGain""",902.00
8764829000,"""ProbeDrain""",813.00
8765935000,"""ProbeUpdate""",813.00
8787725000,"""ProbeGain""",902.00
8790310000,"""ProbeDrain""",813.00
8791521000,"""ProbeUpdate""",800.00
8812496000,"""ProbeGain""",863.00
8815106000,"""ProbeDrain""",800.00
8816183000,"""ProbeUpdate""",807.00
8838093000,"""ProbeGain""",842.00
8840658000,"""ProbeDrain""",807.00
8841710000,"""ProbeUpdate""",810.00
8863808000,"""ProbeGain""",877.00
8866382000,"""ProbeDrain""",810.00
8867463000,"""ProbeUpdate""",816.00
8889520000,"""ProbeGain""",908.00
8892109000,"""ProbeDrain""",816.00
8893219000,"""ProbeUpdate""",815.00
8915275000,"""ProbeGain""",907.00
8917864000,"""ProbeDrain""",815.00
8918973000,"""ProbeUpdate""",814.00
8941092000,"""ProbeGain""",906.00
8943681000,"""ProbeDrain""",814.00
8944790000,"""ProbeUpdate""",813.00
8966823000,"""ProbeGain""",902.00
8969408000,"""ProbeDrain""",813.00
8970514000,"""ProbeUpdate""",813.00
8992546000,"""ProbeGain""",902.00
8995131000,"""ProbeDrain""",813.00
8996237000,"""ProbeUpdate""",813.00
9018263000,"""ProbeGain""",902.00
9020848000,"""ProbeDrain""",813.00
9021954000,"""ProbeUpdate""",813.00
9043954000,"""ProbeGain""",902.00
9046540000,"""ProbeDrain""",813.00
9047652000,"""ProbeUpdate""",813.00
9070982000,"""ProbeGain""",951.00
9073745000,"""ProbeDrain""",813.00
9074908000,"""ProbeUpdate""",832.00
9096791000,"""ProbeGain""",929.00
9099373000,"""ProbeDrain""",832.00
9100486000,"""ProbeUpdate""",829.00
9122492000,"""ProbeGain""",862.00
9125059000,"""ProbeDrain""",829.00
9126110000,"""ProbeUpdate""",839.00
9148419000,"""ProbeGain""",940.00
9151026000,"""ProbeDrain""",839.00
9152140000,"""ProbeUpdate""",834.00
9174386000,"""ProbeGain""",932.00
9176986000,"""ProbeDrain""",834.00
9178099000,"""ProbeUpdate""",830.00
9200106000,"""ProbeGain""",924.00
9202698000,"""ProbeDrain""",830.00
9203808000,"""ProbeUpdate""",828.00
9225887000,"""ProbeGain""",928.00
9228487000,"""ProbeDrain""",828.00
9229603000,"""ProbeUpdate""",824.00
9251772000,"""ProbeGain""",917.00
9254365000,"""ProbeDrain""",824.00
9255474000,"""ProbeUpdate""",822.00
9277543000,"""ProbeGain""",915.00
9280134000,"""ProbeDrain""",822.00
9281243000,"""ProbeUpdate""",820.00
9303197000,"""ProbeGain""",910.00
9305783000,"""ProbeDrain""",820.00
9306889000,"""ProbeUpdate""",820.00
9328844000,"""ProbeGain""",919.00
9331442000,"""ProbeDrain""",820.00
9332625000,"""ProbeUpdate""",817.00
9357071000,"""ProbeGain""",997.00
9359900000,"""ProbeDrain""",817.00
9361108000,"""ProbeUpdate""",802.00
9383017000,"""ProbeGain""",887.00
9385595000,"""ProbeDrain""",802.00
9386697000,"""ProbeUpdate""",847.00
9410354000,"""ProbeGain""",891.00
9412941000,"""ProbeDrain""",847.00
9414007000,"""ProbeUpdate""",853.00
9436855000,"""ProbeGain""",966.00
9439478000,"""ProbeDrain""",853.00
9440606000,"""ProbeUpdate""",844.00
9462950000,"""ProbeGain""",946.00
9465556000,"""ProbeDrain""",844.00
9466672000,"""ProbeUpdate""",838.00
9488856000,"""ProbeGain""",942.00
9491464000,"""ProbeDrain""",838.00
9492582000,"""ProbeUpdate""",832.00
9514731000,"""ProbeGain""",926.00
9517326000,"""ProbeDrain""",832.00
9518436000,"""ProbeUpdate""",829.00
9540446000,"""ProbeGain""",920.00
9543036000,"""ProbeDrain""",829.00
9544143000,"""ProbeUpdate""",828.00
9566320000,"""ProbeGain""",928.00
9568921000,"""ProbeDrain""",828.00
9570036000,"""ProbeUpdate""",824.00
9592210000,"""ProbeGain""",917.00
9594802000,"""ProbeDrain""",824.00
9595911000,"""ProbeUpdate""",822.00
9617716000,"""ProbeGain""",915.00
9620306000,"""ProbeDrain""",822.00
9621521000,"""ProbeUpdate""",810.00
9642586000,"""ProbeGain""",874.00
9645201000,"""ProbeDrain""",810.00
9646278000,"""ProbeUpdate""",815.00
9668191000,"""ProbeGain""",847.00
9670754000,"""ProbeDrain""",815.00
9671805000,"""ProbeUpdate""",818.00
9693924000,"""ProbeGain""",895.00
9696510000,"""ProbeDrain""",818.00
9697602000,"""ProbeUpdate""",820.00
9719845000,"""ProbeGain""",916.00
9722441000,"""ProbeDrain""",820.00
9723554000,"""ProbeUpdate""",818.00
9745764000,"""ProbeGain""",914.00
9748358000,"""ProbeDrain""",818.00
9749472000,"""ProbeUpdate""",816.00
9771609000,"""ProbeGain""",908.00
9774199000,"""ProbeDrain""",816.00
9775308000,"""ProbeUpdate""",815.00
9797444000,"""ProbeGain""",907.00
9800034000,"""ProbeDrain""",815.00
9801142000,"""ProbeUpdate""",814.00
9823240000,"""ProbeGain""",906.00
9825828000,"""ProbeDrain""",814.00
9826937000,"""ProbeUpdate""",813.00
9849000000,"""ProbeGain""",902.00
9851584000,"""ProbeDrain""",813.00
9852690000,"""ProbeUpdate""",813.00
9874942000,"""ProbeGain""",911.00
9877539000,"""ProbeDrain""",813.00
9878654000,"""ProbeUpdate""",810.00
9902792000,"""ProbeGain""",985.00
9905635000,"""ProbeDrain""",810.00
9906828000,"""ProbeUpdate""",801.00
9928897000,"""ProbeGain""",895.00
9931466000,"""ProbeDrain""",801.00
9932579000,"""ProbeUpdate""",803.00
9954547000,"""ProbeGain""",835.00
9957109000,"""ProbeDrain""",803.00
9958159000,"""ProbeUpdate""",814.00
9980374000,"""ProbeGain""",900.00
9982961000,"""ProbeDrain""",814.00
9984063000,"""ProbeUpdate""",815.00
